MARTLESHAM    [BTR ],GB,
52.056,1.282,13.5
19,61,
FREMONT POINT [FPJ ],GB,
49.25,-2.133,20.2
106,15,
1300
0,29.64,52.056,1.282,3
0.047092,31.3216,52.055671,1.28156668,3
0.094186,27.7048,52.055342,1.28113336,3
0.14128,24.4465,52.055012,1.28070004,3
0.18837,22.9341,52.054683,1.28026672,3
0.23547,23.1258,52.054354,1.2798334,3
0.28256,23.6207,52.054025,1.27940008,3
0.32966,24.1308,52.053696,1.27896676,3
0.37676,24.921,52.053366,1.27853343,3
0.42386,24.8248,52.053037,1.27810011,3
0.47096,24.4487,52.052708,1.27766679,3
0.51805,24.7572,52.052379,1.27723347,3
0.56515,26.4626,52.052049,1.27680015,3
0.61226,27.7851,52.05172,1.27636683,3
0.65936,27.0463,52.051391,1.27593351,3
0.70646,25.8211,52.051061,1.27550019,3
0.75356,25.2429,52.050732,1.27506687,3
0.80067,25.5935,52.050403,1.27463355,3
0.84777,25.8639,52.050074,1.27420023,3
0.89487,25.3606,52.049744,1.27376691,3
0.94198,25.0001,52.049415,1.27333359,3
0.98909,24.675,52.049086,1.27290027,3
1.0362,25.0247,52.048756,1.27246695,3
1.0833,26.3351,52.048427,1.27203363,3
1.1304,26.6495,52.048098,1.2716003,3
1.1775,25.1019,52.047768,1.27116698,3
1.2246,22.3102,52.047439,1.27073366,3
1.2717,19.3355,52.047109,1.27030034,3
1.3188,17.2071,52.04678,1.26986702,3
1.366,17.7773,52.046451,1.2694337,3
1.4131,18.9631,52.046121,1.26900038,3
1.4602,19.9564,52.045792,1.26856706,3
1.5073,19.163,52.045463,1.26813374,3
1.5544,17.2861,52.045133,1.26770042,3
1.6015,16.7667,52.044804,1.2672671,3
1.6486,16.8433,52.044474,1.26683378,3
1.6958,15.879,52.044145,1.26640046,3
1.7429,13.607,52.043816,1.26596714,3
1.79,11.0338,52.043486,1.26553382,3
1.8371,10.8226,52.043157,1.26510049,3
1.8842,12.9147,52.042827,1.26466717,3
1.9314,15.8523,52.042498,1.26423385,3
1.9785,19.6582,52.042168,1.26380053,3
2.0256,24.3675,52.041839,1.26336721,3
2.0727,25.3353,52.041509,1.26293389,3
2.1198,24.2471,52.04118,1.26250057,3
2.167,24.0469,52.04085,1.26206725,3
2.2141,24.2501,52.040521,1.26163393,3
2.2612,23.4593,52.040191,1.26120061,3
2.3083,23.053,52.039862,1.26076729,3
2.3555,22.9267,52.039532,1.26033397,3
2.4026,22.2061,52.039203,1.25990065,3
2.4497,21.8372,52.038873,1.25946733,3
2.4969,20.8767,52.038544,1.25903401,3
2.544,20.3422,52.038214,1.25860069,3
2.5911,19.8753,52.037885,1.25816736,3
2.6382,19.6845,52.037555,1.25773404,3
2.6854,20.3208,52.037226,1.25730072,3
2.7325,20.4179,52.036896,1.2568674,3
2.7796,20.6784,52.036566,1.25643408,3
