0	800
0.05	803
0.1	798
0.15	798
0.2	794
0.25	794
0.3	792
0.35	792
0.4	777
0.45	775
0.5	775
0.55	769
0.6	755
0.65	768
0.7	768
0.75	746
0.8	746
0.85	725
0.9	696
0.95	680
1	680
1.05	659
1.1	654
1.15	641
1.2	641
1.25	623
1.3	611
1.35	611
1.4	603
1.45	603
1.5	613
1.55	613
1.6	620
1.65	620
1.7	646
1.75	644
1.8	661
1.85	661
1.9	661
1.95	664
2	646
2.05	646
2.1	623
2.15	623
2.2	608
2.25	612
2.3	612
2.35	604
2.4	604
2.45	602
2.5	602
2.55	603
2.6	596
2.65	594
2.7	594
2.75	595
2.8	583
2.85	584
2.9	584
2.95	579
3	579
3.05	575
3.1	566
3.15	566
3.2	568
3.25	568
3.3	564
3.35	564
3.4	562
3.45	555
3.5	556
3.55	556
3.6	556
3.65	550
3.7	548
3.75	548
3.8	541
3.85	541
3.9	541
3.95	536
4	536
4.05	533
4.1	533
4.15	531
4.2	531
4.25	531
4.3	540
4.35	544
4.4	544
4.45	542
4.5	542
4.55	536
4.6	536
4.65	526
4.7	526
4.75	518
4.8	528
4.85	528
4.9	526
4.95	526
5	519
5.05	519
5.1	502
5.15	508
5.2	501
5.25	501
5.3	498
5.35	498
5.4	494
5.45	494
5.5	489
5.55	489
5.6	491
5.65	482
5.7	485
5.75	486
5.8	486
5.85	485
5.9	485
5.95	482
6	480
6.05	479
6.1	479
6.15	482
6.2	482
6.25	480
6.3	480
6.35	480
6.4	480
6.45	476
6.5	480
6.55	475
6.6	470
6.65	477
6.7	471
6.75	471
6.8	470
6.85	465
6.9	468
6.95	468
7	468
7.05	468
7.1	468
7.15	468
7.2	470
7.25	470
7.3	470
7.35	467
7.4	467
7.45	466
7.5	462
7.55	464
7.6	464
7.65	459
7.7	457
7.75	457
7.8	457
7.85	456
7.9	456
7.95	453
8	453
8.05	452
8.1	452
8.15	455
8.2	454
8.25	454
8.3	454
8.35	454
8.4	457
8.45	457
8.5	460
8.55	458
8.6	462
8.65	462
8.7	461
8.75	461
8.8	459
8.85	451
8.9	452
8.95	452
9	451
9.05	449
9.1	449
9.15	449
9.2	453
9.25	460
9.3	460
9.35	457
9.4	454
9.45	456
9.5	456
9.55	457
9.6	457
9.65	457
9.7	461
9.75	462
9.8	462
9.85	465
9.9	467
9.95	468
10	468
10.05	479
10.1	489
10.15	489
10.2	498
10.25	501
10.3	515
10.35	515
10.4	534
10.45	534
10.5	559
10.55	559
10.6	576
10.65	576
10.7	594
10.75	577
10.8	595
10.85	595
10.9	608
10.95	608
11	622
11.05	624
11.1	623
11.15	620
11.2	620
11.25	617
11.3	617
11.35	607
11.4	586
11.45	583
11.5	583
11.55	591
11.6	566
11.65	568
11.7	568
11.75	530
11.8	530
11.85	523
11.9	555
11.95	555
12	574
12.05	574
12.1	596
12.15	596
12.2	614
12.25	605
12.3	612
12.35	612
12.4	609
12.45	588
12.5	573
12.55	573
12.6	542
12.65	542
12.7	532
12.75	524
12.8	526
12.85	532
12.9	532
12.95	530
13	530
13.05	533
13.1	561
13.15	559
13.2	559
13.25	578
13.3	585
13.35	600
13.4	600
13.45	620
13.5	620
13.55	636
13.6	651
13.65	659
13.7	660
13.75	660
13.8	666
13.85	666
13.9	674
13.95	669
14	674
14.05	674
14.1	673
14.15	673
14.2	669
14.25	669
14.3	663
14.35	663
14.4	667
14.45	662
14.5	661
14.55	661
14.6	654
14.65	642
14.7	642
14.75	644
14.8	634
14.85	636
14.9	636
14.95	621
15	621
15.05	625
15.1	625
15.15	629
15.2	629
15.25	631
15.3	627
15.35	630
15.4	630
15.45	626
15.5	617
15.55	617
15.6	616
15.65	611
15.7	610
15.75	610
15.8	605
15.85	605
15.9	604
15.95	604
16	599
16.05	599
16.1	594
16.15	580
16.2	572
16.25	572
16.3	593
16.35	593
16.4	599
16.45	605
16.5	620
16.55	623
16.6	623
16.65	624
16.7	624
16.75	625
16.8	625
16.85	623
16.9	623
16.95	626
17	624
17.05	628
17.1	628
17.15	616
17.2	616
17.25	607
17.3	596
17.35	591
17.4	582
17.45	582
17.5	571
17.55	571
17.6	563
17.65	564
17.7	560
17.75	560
17.8	561
17.85	556
17.9	562
17.95	562
18	565
18.05	565
18.1	568
18.15	568
18.2	591
18.25	597
18.3	597
18.35	605
18.4	605
18.45	609
18.5	608
18.55	609
18.6	609
18.65	603
18.7	594
18.75	583
18.8	583
18.85	569
18.9	569
18.95	558
19	558
19.05	553
19.1	552
19.15	552
19.2	554
19.25	554
19.3	553
19.35	546
19.4	544
19.45	544
19.5	544
19.55	544
19.6	551
19.65	551
19.7	548
19.75	548
19.8	548
19.85	543
19.9	543
19.95	543
20	538
20.05	534
20.1	534
20.15	527
20.2	533
20.25	525
20.3	525
20.35	521
20.4	524
20.45	515
20.5	515
20.55	512
20.6	512
20.65	510
20.7	506
20.75	503
20.8	503
20.85	500
20.9	499
20.95	499
21	501
21.05	499
21.1	496
21.15	496
21.2	495
21.25	495
21.3	495
21.35	495
21.4	498
21.45	498
21.5	498
21.55	501
21.6	503
21.65	503
21.7	501
21.75	504
21.8	506
21.85	511
21.9	514
21.95	520
22	520
22.05	527
22.1	527
22.15	523
22.2	523
22.25	527
22.3	527
22.35	526
22.4	533
22.45	537
22.5	537
22.55	538
22.6	544
22.65	549
22.7	549
22.75	564
22.8	570
22.85	570
22.9	564
22.95	564
23	565
23.05	565
23.1	576
23.15	576
23.2	571
23.25	581
23.3	572
23.35	572
23.4	566
23.45	566
23.5	558
23.55	558
23.6	548
23.65	540
23.7	540
23.75	536
23.8	536
23.85	544
23.9	544
23.95	541
24	541
24.05	545
24.1	544
24.15	548
24.2	548
24.25	555
24.3	555
24.35	557
24.4	557
24.45	555
24.5	555
24.55	565
24.6	563
24.65	563
24.7	565
24.75	559
24.8	558
24.85	558
24.9	558
24.95	552
25	567
25.05	567
25.1	551
25.15	551
25.2	537
25.25	537
25.3	537
25.35	537
25.4	542
25.45	543
25.5	547
25.55	547
25.6	547
25.65	553
25.7	553
25.75	555
25.8	555
25.85	560
25.9	560
25.95	563
26	563
26.05	568
26.1	565
26.15	570
26.2	570
26.25	574
26.3	572
26.35	575
26.4	578
26.45	578
26.5	582
26.55	582
26.6	585
26.65	586
26.7	587
26.75	587
26.8	588
26.85	588
26.9	592
26.95	593
27	594
27.05	594
27.1	598
27.15	599
27.2	601
27.25	601
27.3	599
27.35	603
27.4	603
27.45	606
27.5	604
27.55	601
27.6	601
27.65	606
27.7	606
27.75	607
27.8	606
27.85	608
27.9	608
27.95	604
28	599
28.05	592
28.1	592
28.15	593
28.2	593
28.25	590
28.3	585
28.35	585
28.4	590
28.45	590
28.5	593
28.55	593
28.6	600
28.65	598
28.7	607
28.75	607
28.8	614
28.85	604
28.9	608
28.95	608
29	605
29.05	605
29.1	604
29.15	612
29.2	612
29.25	610
29.3	610
29.35	617
29.4	617
29.45	619
29.5	618
29.55	617
29.6	617
29.65	616
29.7	616
29.75	616
29.8	616
29.85	615
29.9	615
29.95	614
30	613
30.05	612
30.1	612
30.15	612
30.2	608
30.25	608
30.3	608
30.35	606
30.4	607
30.45	607
30.5	604
30.55	604
30.6	603
30.65	603
30.7	604
30.75	604
30.8	607
30.85	603
30.9	603
30.95	603
31	600
31.05	599
31.1	599
31.15	600
31.2	597
31.25	596
31.3	596
31.35	595
31.4	595
31.45	595
31.5	595
31.55	592
31.6	592
31.65	592
31.7	589
31.75	588
31.8	588
31.85	583
31.9	583
31.95	578
32	578
32.05	573
32.1	572
32.15	572
32.2	569
32.25	569
32.3	565
32.35	559
32.4	560
32.45	560
32.5	557
32.55	556
32.6	550
32.65	550
32.7	548
32.75	548
32.8	546
32.85	547
32.9	546
32.95	550
33	550
33.05	551
33.1	551
33.15	556
33.2	553
33.25	560
33.3	560
33.35	567
33.4	567
33.45	572
33.5	572
33.55	580
33.6	580
33.65	588
33.7	586
33.75	585
33.8	571
33.85	571
33.9	549
33.95	549
34	546
34.05	548
34.1	543
34.15	543
34.2	537
34.25	534
34.3	537
34.35	537
34.4	528
34.45	528
34.5	525
34.55	521
34.6	525
34.65	525
34.7	535
34.75	534
34.8	534
34.85	537
34.9	537
34.95	539
35	539
35.05	552
35.1	552
35.15	551
35.2	551
35.25	557
35.3	557
35.35	562
35.4	564
35.45	559
35.5	559
35.55	560
35.6	561
35.65	563
35.7	568
35.75	564
35.8	568
35.85	568
35.9	571
35.95	571
36	573
36.05	573
36.1	573
36.15	573
36.2	577
36.25	574
36.3	575
36.35	575
36.4	577
36.45	577
36.5	579
36.55	579
36.6	576
36.65	578
36.7	578
36.75	572
36.8	572
36.85	572
36.9	572
36.95	567
37	567
37.05	568
37.1	564
37.15	565
37.2	565
37.25	564
37.3	564
37.35	572
37.4	572
37.45	584
37.5	584
37.55	576
37.6	568
37.65	568
37.7	564
37.75	560
37.8	556
37.85	556
37.9	557
37.95	557
38	556
38.05	556
38.1	555
38.15	555
38.2	556
38.25	556
38.3	558
38.35	558
38.4	556
38.45	554
38.5	555
38.55	558
38.6	558
38.65	557
38.7	557
38.75	562
38.8	561
38.85	561
38.9	561
38.95	569
39	569
39.05	578
39.1	578
39.15	581
39.2	581
39.25	576
39.3	572
39.35	558
39.4	558
39.45	557
39.5	564
39.55	564
39.6	565
39.65	554
39.7	548
39.75	548
39.8	543
39.85	543
39.9	538
39.95	537
40	533
40.05	533
40.1	534
40.15	533
40.2	535
40.25	535
40.3	534
40.35	526
40.4	526
40.45	522
40.5	522
40.55	519
40.6	519
40.65	514
40.7	514
40.75	514
40.8	513
40.85	512
40.9	512
40.95	510
41	512
41.05	515
41.1	515
41.15	511
41.2	511
41.25	513
41.3	519
41.35	519
41.4	525
41.45	525
41.5	527
41.55	527
41.6	536
41.65	532
41.7	537
41.75	537
41.8	539
41.85	539
41.9	543
41.95	543
42	542
42.05	542
42.1	538
42.15	538
42.2	535
42.25	531
42.3	531
42.35	537
42.4	537
42.45	538
42.5	537
42.55	534
42.6	534
42.65	531
42.7	531
42.75	528
42.8	528
42.85	526
42.9	526
42.95	522
43	522
43.05	518
43.1	518
43.15	514
43.2	514
43.25	514
43.3	510
43.35	515
43.4	514
43.45	514
43.5	514
43.55	514
43.6	505
43.65	499
43.7	497
43.75	497
43.8	495
43.85	495
43.9	497
43.95	497
44	494
44.05	494
44.1	497
44.15	502
44.2	500
44.25	499
44.3	499
44.35	499
44.4	499
44.45	499
44.5	495
44.55	495
44.6	495
44.65	491
44.7	488
44.75	488
44.8	488
44.85	494
44.9	494
44.95	499
45	510
45.05	507
45.1	503
45.15	503
45.2	507
45.25	507
45.3	510
45.35	514
45.4	518
45.45	518
45.5	517
45.55	526
45.6	528
45.65	528
45.7	529
45.75	529
45.8	531
45.85	530
45.9	529
45.95	529
46	527
46.05	526
46.1	525
46.15	523
46.2	525
46.25	527
46.3	527
46.35	525
46.4	525
46.45	523
46.5	523
46.55	524
46.6	524
46.65	520
46.7	524
46.75	527
46.8	527
46.85	530
46.9	532
46.95	534
47	534
47.05	538
47.1	540
47.15	540
47.2	540
47.25	540
47.3	544
47.35	544
47.4	548
47.45	548
47.5	553
47.55	548
47.6	552
47.65	552
47.7	553
47.75	553
47.8	557
47.85	557
47.9	561
47.95	561
48	567
48.05	570
48.1	570
48.15	556
48.2	556
48.25	547
48.3	547
48.35	541
48.4	541
48.45	537
48.5	537
48.55	533
48.6	533
48.65	529
48.7	529
48.75	525
48.8	525
48.85	525
48.9	523
48.95	525
49	526
49.05	523
49.1	526
49.15	526
49.2	536
49.25	521
49.3	526
49.35	526
49.4	515
49.45	515
49.5	518
49.55	512
49.6	515
49.65	515
49.7	519
49.75	526
49.8	536
49.85	536
49.9	548
49.95	546
50	546
50.05	543
50.1	544
50.15	550
50.2	550
50.25	547
50.3	547
50.35	541
50.4	545
50.45	543
50.5	543
50.55	533
50.6	538
50.65	532
50.7	532
50.75	514
50.8	514
50.85	502
50.9	495
50.95	495
51	499
51.05	499
51.1	505
51.15	505
51.2	516
51.25	505
51.3	509
51.35	509
51.4	499
51.45	484
51.5	475
51.55	475
51.6	467
51.65	467
51.7	462
51.75	461
51.8	462
51.85	454
51.9	454
51.95	451
52	451
52.05	447
52.1	445
52.15	447
52.2	447
