5.7322490667E+00	828.00	 2
5.7672018049E+00	828.00	 2
5.8021545431E+00	829.00	 2
5.8371072814E+00	826.00	 2
5.8720600196E+00	824.00	 2
5.9070127578E+00	823.00	 2
5.9419654960E+00	821.00	 2
5.9769182342E+00	818.00	 2
6.0118709724E+00	816.00	 2
6.0468237106E+00	814.00	 2
6.0817764488E+00	814.00	 2
6.1167291871E+00	815.00	 2
6.1516819253E+00	817.00	 2
6.1866346635E+00	817.00	 2
6.2215874017E+00	819.00	 2
6.2565401399E+00	824.00	 2
6.2914928781E+00	829.00	 2
6.3264456163E+00	831.00	 2
6.3613983545E+00	832.00	 2
6.3963510927E+00	833.00	 2
6.4313038310E+00	833.00	 2
6.4662565692E+00	834.00	 2
6.5012093074E+00	834.00	 2
6.5361620456E+00	834.00	 2
6.5711147838E+00	835.00	 2
6.6060675220E+00	835.00	 2
6.6410202602E+00	835.00	 2
6.6759729984E+00	834.00	 2
6.7109257367E+00	834.00	 2
6.7458784749E+00	833.00	 2
6.7808312131E+00	831.00	 2
6.8157839513E+00	829.00	 2
6.8507366895E+00	828.00	 2
6.8856894277E+00	827.00	 2
6.9206421659E+00	823.00	 2
6.9555949041E+00	820.00	 2
6.9905476423E+00	819.00	 2
7.0255003806E+00	818.00	 2
7.0604531188E+00	816.00	 2
7.0954058570E+00	814.00	 2
7.1303585952E+00	813.00	 2
7.1653113334E+00	817.00	 2
7.2002640716E+00	821.00	 2
7.2352168098E+00	821.00	 2
7.2701695480E+00	825.00	 2
7.3051222863E+00	826.00	 2
7.3400750245E+00	825.00	 2
7.3750277627E+00	825.00	 2
7.4099805009E+00	825.00	 2
7.4449332391E+00	825.00	 2
7.4798859773E+00	825.00	 2
7.5148387155E+00	822.00	 2
7.5497914537E+00	818.00	 2
7.5847441919E+00	817.00	 2
7.6196969302E+00	820.00	 2
7.6546496684E+00	821.00	 2
7.6896024066E+00	819.00	 2
7.7245551448E+00	816.00	 2
7.7595078830E+00	813.00	 2
7.7944606212E+00	811.00	 2
7.8294133594E+00	809.00	 2
7.8643660976E+00	807.00	 2
7.8993188359E+00	807.00	 2
7.9342715741E+00	808.00	 2
7.9692243123E+00	808.00	 2
8.0041770505E+00	806.00	 2
8.0391297887E+00	808.00	 2
8.0740825269E+00	810.00	 2
8.1090352651E+00	812.00	 2
8.1439880033E+00	815.00	 2
8.1789407415E+00	820.00	 2
8.2138934798E+00	821.00	 2
8.2488462180E+00	819.00	 2
8.2837989562E+00	819.00	 2
8.3187516944E+00	820.00	 2
8.3537044326E+00	817.00	 2
8.3886571708E+00	815.00	 2
8.4236099090E+00	818.00	 2
8.4585626472E+00	821.00	 2
8.4935153855E+00	823.00	 2
8.5284681237E+00	823.00	 2
8.5634208619E+00	822.00	 2
8.5983736001E+00	822.00	 2
8.6333263383E+00	823.00	 2
8.6682790765E+00	826.00	 2
8.7032318147E+00	829.00	 2
8.7381845529E+00	830.00	 2
8.7731372911E+00	831.00	 2
8.8080900294E+00	833.00	 2
8.8430427676E+00	835.00	 2
8.8779955058E+00	837.00	 2
8.9129482440E+00	838.00	 2
8.9479009822E+00	840.00	 2
8.9828537204E+00	842.00	 2
9.0178064586E+00	844.00	 2
9.0527591968E+00	846.00	 2
9.0877119351E+00	846.00	 2
9.1226646733E+00	847.00	 2
9.1576174115E+00	847.00	 2
9.1925701497E+00	847.00	 2
9.2275228879E+00	848.00	 2
9.2624756261E+00	848.00	 2
9.2974283643E+00	847.00	 2
9.3323811025E+00	846.00	 2
9.3673338407E+00	845.00	 2
9.4022865790E+00	844.00	 2
9.4372393172E+00	844.00	 2
9.4721920554E+00	843.00	 2
9.5071447936E+00	841.00	 2
9.5420975318E+00	839.00	 2
9.5770502700E+00	836.00	 2
9.6120030082E+00	833.00	 2
9.6469557464E+00	831.00	 2
9.6819084847E+00	830.00	 2
9.7168612229E+00	828.00	 2
9.7518139611E+00	831.00	 2
9.7867666993E+00	834.00	 2
9.8217194375E+00	835.00	 2
9.8566721757E+00	836.00	 2
9.8916249139E+00	835.00	 2
9.9265776521E+00	837.00	 2
9.9615303903E+00	839.00	 2
9.9964831286E+00	837.00	 2
1.0031435867E+01	837.00	 2
1.0066388605E+01	839.00	 2
1.0101341343E+01	840.00	 2
1.0136294081E+01	840.00	 2
1.0171246820E+01	839.00	 2
1.0206199558E+01	838.00	 2
1.0241152296E+01	837.00	 2
1.0276105034E+01	838.00	 2
1.0311057772E+01	840.00	 2
1.0346010511E+01	839.00	 2
1.0380963249E+01	837.00	 2
1.0415915987E+01	839.00	 2
1.0450868725E+01	839.00	 2
1.0485821464E+01	839.00	 2
1.0520774202E+01	839.00	 2
1.0555726940E+01	840.00	 2
1.0590679678E+01	840.00	 2
1.0625632416E+01	840.00	 2
1.0660585155E+01	838.00	 2
1.0695537893E+01	837.00	 2
1.0730490631E+01	837.00	 2
1.0765443369E+01	837.00	 2
1.0800396107E+01	836.00	 2
1.0835348846E+01	835.00	 2
1.0870301584E+01	834.00	 2
1.0905254322E+01	833.00	 2
1.0940207060E+01	832.00	 2
1.0975159798E+01	834.00	 2
1.1010112537E+01	834.00	 2
1.1045065275E+01	832.00	 2
1.1080018013E+01	831.00	 2
1.1114970751E+01	830.00	 2
1.1149923490E+01	830.00	 2
1.1184876228E+01	830.00	 2
1.1219828966E+01	829.00	 2
1.1254781704E+01	826.00	 2
1.1289734442E+01	827.00	 2
1.1324687181E+01	829.00	 2
1.1359639919E+01	830.00	 2
1.1394592657E+01	831.00	 2
1.1429545395E+01	831.00	 2
1.1464498133E+01	830.00	 2
1.1499450872E+01	829.00	 2
1.1534403610E+01	828.00	 2
1.1569356348E+01	828.00	 2
1.1604309086E+01	828.00	 2
1.1639261825E+01	830.00	 2
1.1674214563E+01	831.00	 2
1.1709167301E+01	829.00	 2
1.1744120039E+01	827.00	 2
1.1779072777E+01	826.00	 2
1.1814025516E+01	824.00	 2
1.1848978254E+01	823.00	 2
1.1883930992E+01	823.00	 2
1.1918883730E+01	823.00	 2
1.1953836468E+01	824.00	 2
1.1988789207E+01	824.00	 2
1.2023741945E+01	822.00	 2
1.2058694683E+01	820.00	 2
1.2093647421E+01	822.00	 2
1.2128600159E+01	823.00	 2
1.2163552898E+01	821.00	 2
1.2198505636E+01	820.00	 2
1.2233458374E+01	818.00	 2
1.2268411112E+01	817.00	 2
1.2303363851E+01	815.00	 2
1.2338316589E+01	814.00	 2
1.2373269327E+01	814.00	 2
1.2408222065E+01	812.00	 2
1.2443174803E+01	810.00	 2
1.2478127542E+01	809.00	 2
1.2513080280E+01	807.00	 2
1.2548033018E+01	806.00	 2
1.2582985756E+01	804.00	 2
1.2617938494E+01	802.00	 2
1.2652891233E+01	799.00	 2
1.2687843971E+01	798.00	 2
1.2722796709E+01	799.00	 2
1.2757749447E+01	800.00	 2
1.2792702185E+01	800.00	 2
1.2827654924E+01	797.00	 2
1.2862607662E+01	795.00	 2
1.2897560400E+01	794.00	 2
1.2932513138E+01	794.00	 2
1.2967465877E+01	795.00	 2
1.3002418615E+01	797.00	 2
1.3037371353E+01	799.00	 2
1.3072324091E+01	801.00	 2
1.3107276829E+01	800.00	 2
1.3142229568E+01	800.00	 2
1.3177182306E+01	800.00	 2
1.3212135044E+01	800.00	 2
1.3247087782E+01	801.00	 2
1.3282040520E+01	802.00	 2
1.3316993259E+01	803.00	 2
1.3351945997E+01	804.00	 2
1.3386898735E+01	805.00	 2
1.3421851473E+01	806.00	 2
1.3456804212E+01	804.00	 2
1.3491756950E+01	805.00	 2
1.3526709688E+01	808.00	 2
1.3561662426E+01	809.00	 2
1.3596615164E+01	809.00	 2
1.3631567903E+01	808.00	 2
1.3666520641E+01	809.00	 2
1.3701473379E+01	809.00	 2
1.3736426117E+01	808.00	 2
1.3771378855E+01	810.00	 2
1.3806331594E+01	811.00	 2
1.3841284332E+01	810.00	 2
1.3876237070E+01	809.00	 2
1.3911189808E+01	810.00	 2
1.3946142546E+01	810.00	 2
1.3981095285E+01	811.00	 2
1.4016048023E+01	812.00	 2
1.4051000761E+01	813.00	 2
1.4085953499E+01	813.00	 2
1.4120906238E+01	812.00	 2
1.4155858976E+01	811.00	 2
1.4190811714E+01	812.00	 2
1.4225764452E+01	811.00	 2
1.4260717190E+01	810.00	 2
1.4295669929E+01	810.00	 2
1.4330622667E+01	809.00	 2
1.4365575405E+01	809.00	 2
1.4400528143E+01	809.00	 2
1.4435480881E+01	811.00	 2
1.4470433620E+01	810.00	 2
1.4505386358E+01	809.00	 2
1.4540339096E+01	808.00	 2
1.4575291834E+01	809.00	 2
1.4610244573E+01	808.00	 2
1.4645197311E+01	808.00	 2
1.4680150049E+01	810.00	 2
1.4715102787E+01	808.00	 2
1.4750055525E+01	807.00	 2
1.4785008264E+01	806.00	 2
1.4819961002E+01	805.00	 2
1.4854913740E+01	803.00	 2
1.4889866478E+01	800.00	 2
1.4924819216E+01	800.00	 2
1.4959771955E+01	799.00	 2
1.4994724693E+01	796.00	 2
1.5029677431E+01	794.00	 2
1.5064630169E+01	796.00	 2
1.5099582907E+01	796.00	 2
1.5134535646E+01	797.00	 2
1.5169488384E+01	797.00	 2
1.5204441122E+01	794.00	 2
1.5239393860E+01	789.00	 2
1.5274346599E+01	789.00	 2
1.5309299337E+01	788.00	 2
1.5344252075E+01	788.00	 2
1.5379204813E+01	791.00	 2
1.5414157551E+01	795.00	 2
1.5449110290E+01	798.00	 2
1.5484063028E+01	799.00	 2
1.5519015766E+01	797.00	 2
1.5553968504E+01	795.00	 2
1.5588921242E+01	792.00	 2
1.5623873981E+01	791.00	 2
1.5658826719E+01	791.00	 2
1.5693779457E+01	790.00	 2
1.5728732195E+01	787.00	 2
1.5763684933E+01	788.00	 2
1.5798637672E+01	789.00	 2
1.5833590410E+01	790.00	 2
1.5868543148E+01	792.00	 2
1.5903495886E+01	787.00	 2
1.5938448625E+01	784.00	 2
1.5973401363E+01	781.00	 2
1.6008354101E+01	781.00	 2
1.6043306839E+01	778.00	 2
1.6078259577E+01	777.00	 2
1.6113212316E+01	777.00	 2
1.6148165054E+01	780.00	 2
1.6183117792E+01	781.00	 2
1.6218070530E+01	778.00	 2
1.6253023268E+01	775.00	 2
1.6287976007E+01	774.00	 2
1.6322928745E+01	773.00	 2
1.6357881483E+01	773.00	 2
1.6392834221E+01	774.00	 2
1.6427786960E+01	772.00	 2
1.6462739698E+01	770.00	 2
1.6497692436E+01	769.00	 2
1.6532645174E+01	770.00	 2
1.6567597912E+01	770.00	 2
1.6602550651E+01	770.00	 2
1.6637503389E+01	770.00	 2
1.6672456127E+01	770.00	 2
1.6707408865E+01	770.00	 2
1.6742361603E+01	770.00	 2
1.6777314342E+01	770.00	 2
1.6812267080E+01	769.00	 2
1.6847219818E+01	769.00	 2
1.6882172556E+01	770.00	 2
1.6917125294E+01	771.00	 2
1.6952078033E+01	771.00	 2
1.6987030771E+01	770.00	 2
1.7021983509E+01	770.00	 2
1.7056936247E+01	770.00	 2
1.7091888986E+01	769.00	 2
1.7126841724E+01	768.00	 2
1.7161794462E+01	767.00	 2
1.7196747200E+01	766.00	 2
1.7231699938E+01	767.00	 2
1.7266652677E+01	769.00	 2
1.7301605415E+01	769.00	 2
1.7336558153E+01	768.00	 2
1.7371510891E+01	768.00	 2
1.7406463629E+01	768.00	 2
1.7441416368E+01	769.00	 2
1.7476369106E+01	769.00	 2
1.7511321844E+01	768.00	 2
1.7546274582E+01	768.00	 2
1.7581227321E+01	769.00	 2
1.7616180059E+01	769.00	 2
1.7651132797E+01	769.00	 2
1.7686085535E+01	769.00	 2
1.7721038273E+01	767.00	 2
1.7755991012E+01	767.00	 2
1.7790943750E+01	767.00	 2
1.7825896488E+01	766.00	 2
1.7860849226E+01	766.00	 2
1.7895801964E+01	764.00	 2
1.7930754703E+01	763.00	 2
1.7965707441E+01	765.00	 2
1.8000660179E+01	766.00	 2
1.8035612917E+01	766.00	 2
1.8070565655E+01	766.00	 2
1.8105518394E+01	767.00	 2
1.8140471132E+01	766.00	 2
1.8175423870E+01	765.00	 2
1.8210376608E+01	765.00	 2
1.8245329347E+01	765.00	 2
1.8280282085E+01	764.00	 2
1.8315234823E+01	765.00	 2
1.8350187561E+01	765.00	 2
1.8385140299E+01	764.00	 2
1.8420093038E+01	764.00	 2
1.8455045776E+01	764.00	 2
1.8489998514E+01	763.00	 2
1.8524951252E+01	763.00	 2
1.8559903990E+01	763.00	 2
1.8594856729E+01	763.00	 2
1.8629809467E+01	763.00	 2
1.8664762205E+01	763.00	 2
1.8699714943E+01	763.00	 2
1.8734667681E+01	763.00	 2
1.8769620420E+01	765.00	 2
1.8804573158E+01	766.00	 2
1.8839525896E+01	765.00	 2
1.8874478634E+01	766.00	 2
1.8909431373E+01	766.00	 2
1.8944384111E+01	767.00	 2
1.8979336849E+01	769.00	 2
1.9014289587E+01	771.00	 2
1.9049242325E+01	771.00	 2
1.9084195064E+01	770.00	 2
1.9119147802E+01	770.00	 2
1.9154100540E+01	770.00	 2
1.9189053278E+01	770.00	 2
1.9224006016E+01	772.00	 2
1.9258958755E+01	773.00	 2
1.9293911493E+01	774.00	 2
1.9328864231E+01	774.00	 2
1.9363816969E+01	772.00	 2
1.9398769708E+01	771.00	 2
1.9433722446E+01	768.00	 2
1.9468675184E+01	768.00	 2
1.9503627922E+01	765.00	 2
1.9538580660E+01	765.00	 2
1.9573533399E+01	768.00	 2
1.9608486137E+01	770.00	 2
1.9643438875E+01	774.00	 2
1.9678391613E+01	776.00	 2
1.9713344351E+01	777.00	 2
1.9748297090E+01	779.00	 2
1.9783249828E+01	780.00	 2
1.9818202566E+01	779.00	 2
1.9853155304E+01	776.00	 2
1.9888108042E+01	776.00	 2
1.9923060781E+01	778.00	 2
1.9958013519E+01	781.00	 2
1.9992966257E+01	781.00	 2
2.0027918995E+01	783.00	 2
2.0062871734E+01	784.00	 2
2.0097824472E+01	783.00	 2
2.0132777210E+01	783.00	 2
2.0167729948E+01	784.00	 2
2.0202682686E+01	785.00	 2
2.0237635425E+01	785.00	 2
2.0272588163E+01	785.00	 2
2.0307540901E+01	786.00	 2
2.0342493639E+01	786.00	 2
2.0377446377E+01	786.00	 2
2.0412399116E+01	787.00	 2
2.0447351854E+01	784.00	 2
2.0482304592E+01	784.00	 2
2.0517257330E+01	782.00	 2
2.0552210069E+01	781.00	 2
2.0587162807E+01	777.00	 2
2.0622115545E+01	774.00	 2
2.0657068283E+01	774.00	 2
2.0692021021E+01	774.00	 2
2.0726973760E+01	775.00	 2
2.0761926498E+01	774.00	 2
2.0796879236E+01	774.00	 2
2.0831831974E+01	777.00	 2
2.0866784712E+01	779.00	 2
2.0901737451E+01	778.00	 2
2.0936690189E+01	776.00	 2
2.0971642927E+01	772.00	 2
2.1006595665E+01	770.00	 2
2.1041548403E+01	770.00	 2
2.1076501142E+01	772.00	 2
2.1111453880E+01	775.00	 2
2.1146406618E+01	778.00	 2
2.1181359356E+01	779.00	 2
2.1216312095E+01	781.00	 2
2.1251264833E+01	781.00	 2
2.1286217571E+01	782.00	 2
2.1321170309E+01	782.00	 2
2.1356123047E+01	784.00	 2
2.1391075786E+01	787.00	 2
2.1426028524E+01	787.00	 2
2.1460981262E+01	787.00	 2
2.1495934000E+01	786.00	 2
2.1530886738E+01	786.00	 2
2.1565839477E+01	787.00	 2
2.1600792215E+01	786.00	 2
2.1635744953E+01	786.00	 2
2.1670697691E+01	786.00	 2
2.1705650429E+01	787.00	 2
2.1740603168E+01	786.00	 2
2.1775555906E+01	785.00	 2
2.1810508644E+01	783.00	 2
2.1845461382E+01	783.00	 2
2.1880414121E+01	782.00	 2
2.1915366859E+01	782.00	 2
2.1950319597E+01	782.00	 2
2.1985272335E+01	782.00	 2
2.2020225073E+01	780.00	 2
2.2055177812E+01	778.00	 2
2.2090130550E+01	777.00	 2
2.2125083288E+01	776.00	 2
2.2160036026E+01	776.00	 2
2.2194988764E+01	778.00	 2
2.2229941503E+01	779.00	 2
2.2264894241E+01	780.00	 2
2.2299846979E+01	781.00	 2
2.2334799717E+01	782.00	 2
2.2369752456E+01	781.00	 2
2.2404705194E+01	782.00	 2
2.2439657932E+01	783.00	 2
2.2474610670E+01	783.00	 2
2.2509563408E+01	783.00	 2
2.2544516147E+01	782.00	 2
2.2579468885E+01	783.00	 2
2.2614421623E+01	783.00	 2
2.2649374361E+01	783.00	 2
2.2684327099E+01	783.00	 2
2.2719279838E+01	783.00	 2
2.2754232576E+01	782.00	 2
2.2789185314E+01	783.00	 2
2.2824138052E+01	783.00	 2
2.2859090790E+01	784.00	 2
2.2894043529E+01	786.00	 2
2.2928996267E+01	786.00	 2
2.2963949005E+01	786.00	 2
2.2998901743E+01	786.00	 2
2.3033854482E+01	787.00	 2
2.3068807220E+01	787.00	 2
2.3103759958E+01	786.00	 2
2.3138712696E+01	786.00	 2
2.3173665434E+01	786.00	 2
2.3208618173E+01	785.00	 2
2.3243570911E+01	785.00	 2
2.3278523649E+01	784.00	 2
2.3313476387E+01	783.00	 2
2.3348429125E+01	782.00	 2
2.3383381864E+01	781.00	 2
2.3418334602E+01	780.00	 2
2.3453287340E+01	778.00	 2
2.3488240078E+01	775.00	 2
2.3523192817E+01	774.00	 2
2.3558145555E+01	774.00	 2
2.3593098293E+01	773.00	 2
2.3628051031E+01	773.00	 2
2.3663003769E+01	772.00	 2
2.3697956508E+01	770.00	 2
2.3732909246E+01	770.00	 2
2.3767861984E+01	768.00	 2
2.3802814722E+01	767.00	 2
2.3837767460E+01	765.00	 2
2.3872720199E+01	762.00	 2
2.3907672937E+01	761.00	 2
2.3942625675E+01	761.00	 2
2.3977578413E+01	763.00	 2
2.4012531151E+01	766.00	 2
2.4047483890E+01	766.00	 2
2.4082436628E+01	767.00	 2
2.4117389366E+01	767.00	 2
2.4152342104E+01	767.00	 2
2.4187294843E+01	766.00	 2
2.4222247581E+01	765.00	 2
2.4257200319E+01	764.00	 2
2.4292153057E+01	764.00	 2
2.4327105795E+01	762.00	 2
2.4362058534E+01	761.00	 2
2.4397011272E+01	758.00	 2
2.4431964010E+01	755.00	 2
2.4466916748E+01	755.00	 2
2.4501869486E+01	756.00	 2
2.4536822225E+01	758.00	 2
2.4571774963E+01	758.00	 2
2.4606727701E+01	760.00	 2
2.4641680439E+01	759.00	 2
2.4676633177E+01	759.00	 2
2.4711585916E+01	759.00	 2
2.4746538654E+01	760.00	 2
2.4781491392E+01	762.00	 2
2.4816444130E+01	762.00	 2
2.4851396869E+01	763.00	 2
2.4886349607E+01	762.00	 2
2.4921302345E+01	760.00	 2
2.4956255083E+01	758.00	 2
2.4991207821E+01	758.00	 2
2.5026160560E+01	756.00	 2
2.5061113298E+01	756.00	 2
2.5096066036E+01	755.00	 2
2.5131018774E+01	753.00	 2
2.5165971512E+01	754.00	 2
2.5200924251E+01	754.00	 2
2.5235876989E+01	755.00	 2
2.5270829727E+01	755.00	 2
2.5305782465E+01	754.00	 2
2.5340735204E+01	754.00	 2
2.5375687942E+01	752.00	 2
2.5410640680E+01	748.00	 2
2.5445593418E+01	746.00	 2
2.5480546156E+01	750.00	 2
2.5515498895E+01	755.00	 2
2.5550451633E+01	757.00	 2
2.5585404371E+01	757.00	 2
2.5620357109E+01	756.00	 2
2.5655309847E+01	756.00	 2
2.5690262586E+01	756.00	 2
2.5725215324E+01	754.00	 2
2.5760168062E+01	754.00	 2
2.5795120800E+01	754.00	 2
2.5830073538E+01	754.00	 2
2.5865026277E+01	754.00	 2
2.5899979015E+01	752.00	 2
2.5934931753E+01	752.00	 2
2.5969884491E+01	751.00	 2
2.6004837230E+01	747.00	 2
2.6039789968E+01	747.00	 2
2.6074742706E+01	746.00	 2
2.6109695444E+01	747.00	 2
2.6144648182E+01	746.00	 2
2.6179600921E+01	743.00	 2
2.6214553659E+01	742.00	 2
2.6249506397E+01	741.00	 2
2.6284459135E+01	742.00	 2
2.6319411873E+01	741.00	 2
2.6354364612E+01	740.00	 2
2.6389317350E+01	740.00	 2
2.6424270088E+01	740.00	 2
2.6459222826E+01	738.00	 2
2.6494175564E+01	736.00	 2
2.6529128303E+01	736.00	 2
2.6564081041E+01	737.00	 2
2.6599033779E+01	737.00	 2
2.6633986517E+01	738.00	 2
2.6668939256E+01	736.00	 2
2.6703891994E+01	735.00	 2
2.6738844732E+01	735.00	 2
2.6773797470E+01	735.00	 2
2.6808750208E+01	735.00	 2
2.6843702947E+01	735.00	 2
2.6878655685E+01	735.00	 2
2.6913608423E+01	735.00	 2
2.6948561161E+01	734.00	 2
2.6983513899E+01	733.00	 2
2.7018466638E+01	734.00	 2
2.7053419376E+01	735.00	 2
2.7088372114E+01	739.00	 2
2.7123324852E+01	737.00	 2
2.7158277591E+01	740.00	 2
2.7193230329E+01	745.00	 2
2.7228183067E+01	749.00	 2
2.7263135805E+01	749.00	 2
2.7298088543E+01	749.00	 2
2.7333041282E+01	748.00	 2
2.7367994020E+01	748.00	 2
2.7402946758E+01	748.00	 2
2.7437899496E+01	748.00	 2
2.7472852234E+01	750.00	 2
2.7507804973E+01	749.00	 2
2.7542757711E+01	746.00	 2
2.7577710449E+01	745.00	 2
2.7612663187E+01	744.00	 2
2.7647615925E+01	744.00	 2
2.7682568664E+01	742.00	 2
2.7717521402E+01	741.00	 2
2.7752474140E+01	741.00	 2
2.7787426878E+01	743.00	 2
2.7822379617E+01	743.00	 2
2.7857332355E+01	747.00	 2
2.7892285093E+01	748.00	 2
2.7927237831E+01	748.00	 2
2.7962190569E+01	748.00	 2
2.7997143308E+01	747.00	 2
2.8032096046E+01	746.00	 2
2.8067048784E+01	745.00	 2
2.8102001522E+01	745.00	 2
2.8136954260E+01	746.00	 2
2.8171906999E+01	748.00	 2
2.8206859737E+01	750.00	 2
2.8241812475E+01	749.00	 2
2.8276765213E+01	749.00	 2
2.8311717952E+01	749.00	 2
2.8346670690E+01	749.00	 2
2.8381623428E+01	749.00	 2
2.8416576166E+01	749.00	 2
2.8451528904E+01	750.00	 2
2.8486481643E+01	750.00	 2
2.8521434381E+01	750.00	 2
2.8556387119E+01	748.00	 2
2.8591339857E+01	747.00	 2
2.8626292595E+01	747.00	 2
2.8661245334E+01	747.00	 2
2.8696198072E+01	747.00	 2
2.8731150810E+01	746.00	 2
