PETERBOROUGH  [PETE],GB,
52.5072,-0.3417,NaN
46.9,100,
CAVERSHAM ENG [CAVE],GB,
51.4811,-0.9564,NaN
78.6,13.7,
90
0,57.0512,52.5072,-0.3417,3
0.04885,57.1003,52.506788,-0.341952651,3
0.0977,56.5294,52.506377,-0.342205302,3
0.14655,56.116,52.505965,-0.342457953,3
0.1954,55.3293,52.505554,-0.342710604,3
0.24426,54.3415,52.505142,-0.342963255,3
0.29311,54.6007,52.504731,-0.343215906,3
0.34197,55.7666,52.504319,-0.343468557,3
0.39082,56.6316,52.503908,-0.343721208,3
0.43968,56.9548,52.503496,-0.343973859,3
0.48854,56.8778,52.503084,-0.34422651,3
0.5374,56.5472,52.502673,-0.344479162,3
0.58626,56.5162,52.502261,-0.344731813,3
0.63512,56.7846,52.50185,-0.344984464,3
0.68398,56.6273,52.501438,-0.345237115,3
0.73284,56.1414,52.501026,-0.345489766,3
0.78171,55.0649,52.500615,-0.345742417,3
0.83057,53.6614,52.500203,-0.345995068,3
0.87944,53.009,52.499791,-0.346247719,3
0.9283,53.0875,52.49938,-0.34650037,3
0.97717,54.1921,52.498968,-0.346753021,3
1.026,56.6622,52.498556,-0.347005672,3
1.0749,58.9716,52.498145,-0.347258323,3
1.1238,60.8331,52.497733,-0.347510974,3
1.1726,60.8704,52.497321,-0.347763625,3
1.2215,60.3999,52.496909,-0.348016276,3
1.2704,60.747,52.496498,-0.348268927,3
1.3193,61.7071,52.496086,-0.348521578,3
1.3681,61.852,52.495674,-0.348774229,3
1.417,61.2206,52.495263,-0.34902688,3
1.4659,60.55,52.494851,-0.349279531,3
1.5148,59.4495,52.494439,-0.349532182,3
1.5636,58.9753,52.494027,-0.349784834,3
1.6125,59.8793,52.493615,-0.350037485,3
1.6614,60.4593,52.493204,-0.350290136,3
1.7103,60.3471,52.492792,-0.350542787,3
1.7592,60.0844,52.49238,-0.350795438,3
1.808,59.7423,52.491968,-0.351048089,3
1.8569,59.1001,52.491556,-0.35130074,3
1.9058,57.3414,52.491145,-0.351553391,3
1.9547,55.9333,52.490733,-0.351806042,3
2.0036,55.8553,52.490321,-0.352058693,3
2.0525,55.562,52.489909,-0.352311344,3
2.1014,55.4803,52.489497,-0.352563995,3
2.1503,55.1052,52.489085,-0.352816646,3
2.1991,53.6373,52.488673,-0.353069297,3
2.248,52.041,52.488261,-0.353321948,3
2.2969,51.2995,52.48785,-0.353574599,3
2.3458,50.6649,52.487438,-0.35382725,3
2.3947,49.07,52.487026,-0.354079901,3
2.4436,47.475,52.486614,-0.354332552,3
2.4925,45.88,52.486202,-0.354585203,3
