KAISERSTUHL   [KSL ],DE,
48.082,7.671,40
500,33,
DARMSTADT     [FTZ ],DE,
49.865,8.6267,40
123,53,
12270
0,527,48.082,7.671,3
0.051806,505.8534,48.08244,7.67122733,3
0.10361,487.3709,48.082881,7.67145466,3
0.15542,469.1469,48.083321,7.67168199,3
0.20722,457.0815,48.083762,7.67190932,3
0.25902,446.5667,48.084202,7.67213666,3
0.31082,433.8951,48.084643,7.67236399,3
0.36262,422.5311,48.085083,7.67259132,3
0.41442,411.7974,48.085523,7.67281865,3
0.46622,404.1729,48.085964,7.67304598,3
0.51802,397.68,48.086404,7.67327331,3
0.56982,392.2191,48.086845,7.67350064,3
0.62161,386.8078,48.087285,7.67372797,3
0.67341,374.4112,48.087725,7.6739553,3
0.7252,355.5245,48.088166,7.67418264,3
0.777,339.8751,48.088606,7.67440997,3
0.82879,329.8469,48.089046,7.6746373,3
0.88058,325.797,48.089487,7.67486463,3
0.93237,323.6557,48.089927,7.67509196,3
0.98416,317.9257,48.090367,7.67531929,3
1.036,311.3914,48.090808,7.67554662,3
1.0877,302.5083,48.091248,7.67577395,3
1.1395,294.8885,48.091688,7.67600128,3
1.1913,297.0624,48.092128,7.67622862,3
1.2431,301.5018,48.092569,7.67645595,3
1.2949,324.8517,48.093009,7.67668328,3
1.3467,346.7381,48.093449,7.67691061,3
1.3984,369.9889,48.093889,7.67713794,3
1.4502,390.9311,48.09433,7.67736527,3
1.502,400.6397,48.09477,7.6775926,3
1.5538,406.9106,48.09521,7.67781993,3
1.6056,406.5508,48.09565,7.67804726,3
1.6574,394.949,48.096091,7.6782746,3
1.7091,377.5199,48.096531,7.67850193,3
1.7609,363.8837,48.096971,7.67872926,3
1.8127,353.2716,48.097411,7.67895659,3
1.8645,346.9653,48.097851,7.67918392,3
1.9162,346.902,48.098291,7.67941125,3
1.968,351.5163,48.098732,7.67963858,3
2.0198,356.804,48.099172,7.67986591,3
2.0715,360.6493,48.099612,7.68009324,3
2.1233,359.0492,48.100052,7.68032058,3
2.1751,346.0973,48.100492,7.68054791,3
2.2269,331.9776,48.100932,7.68077524,3
2.2786,318.4568,48.101372,7.68100257,3
2.3304,308.8005,48.101813,7.6812299,3
2.3822,304.5934,48.102253,7.68145723,3
2.4339,303.2774,48.102693,7.68168456,3
2.4857,305.403,48.103133,7.68191189,3
2.5374,307.8571,48.103573,7.68213922,3
2.5892,309.0519,48.104013,7.68236656,3
2.641,309.4095,48.104453,7.68259389,3
2.6927,311.2,48.104893,7.68282122,3
2.7445,316.1075,48.105333,7.68304855,3
2.7963,324.4089,48.105773,7.68327588,3
2.848,333.7767,48.106213,7.68350321,3
2.8998,345.8001,48.106653,7.68373054,3
2.9515,350.2171,48.107093,7.68395787,3
3.0033,353.3654,48.107533,7.6841852,3
