LEIDSCHENDAM  [LDM ],NL,
52.086,4.389,43
1,43,
EINDHOVEN (3A)[EH3A],NL,
51.45,5.488,43
16,55,
11700
0,2.44,52.086,4.389,3
0.049296,2.4729,52.0857,4.38953066,3
0.098592,1.9295,52.085399,4.39006132,3
0.14789,1.8313,52.085099,4.39059198,3
0.19719,1.3896,52.084799,4.39112265,3
0.24649,0.62458,52.084498,4.39165331,3
0.29578,0.96263,52.084198,4.39218397,3
0.34508,1.6462,52.083897,4.39271463,3
0.39438,2.3671,52.083597,4.39324529,3
0.44369,2.4716,52.083297,4.39377595,3
0.49299,2.3045,52.082996,4.39430662,3
0.54229,2.576,52.082696,4.39483728,3
0.59159,2.4182,52.082395,4.39536794,3
0.6409,1.9597,52.082095,4.3958986,3
0.6902,1.8903,52.081795,4.39642926,3
0.73951,2.0719,52.081494,4.39695992,3
0.78881,1.8598,52.081194,4.39749058,3
0.83812,1.6793,52.080893,4.39802125,3
0.88742,1.8978,52.080593,4.39855191,3
0.93673,1.666,52.080292,4.39908257,3
0.98604,0.45955,52.079992,4.39961323,3
1.0353,0,52.079691,4.40014389,3
1.0847,0,52.079391,4.40067455,3
1.134,0,52.07909,4.40120521,3
1.1833,0,52.07879,4.40173588,3
1.2326,0,52.078489,4.40226654,3
1.2819,0.29479,52.078189,4.4027972,3
1.3312,0.46291,52.077888,4.40332786,3
1.3805,0.60279,52.077588,4.40385852,3
1.4298,0.7447,52.077287,4.40438918,3
1.4792,0.38406,52.076987,4.40491985,3
1.5285,0.02341,52.076686,4.40545051,3
1.5778,0,52.076386,4.40598117,3
1.6271,0,52.076085,4.40651183,3
1.6764,0,52.075785,4.40704249,3
1.7257,0,52.075484,4.40757315,3
1.7751,0,52.075183,4.40810381,3
1.8244,0,52.074883,4.40863448,3
1.8737,0,52.074582,4.40916514,3
1.923,0,52.074282,4.4096958,3
1.9723,0,52.073981,4.41022646,3
2.0217,0,52.07368,4.41075712,3
2.071,0,52.07338,4.41128778,3
2.1203,0,52.073079,4.41181845,3
2.1696,0,52.072779,4.41234911,3
2.219,0,52.072478,4.41287977,3
2.2683,0,52.072177,4.41341043,3
2.3176,0,52.071877,4.41394109,3
2.3669,0,52.071576,4.41447175,3
2.4163,0,52.071275,4.41500241,3
2.4656,0,52.070975,4.41553308,3
2.5149,0,52.070674,4.41606374,3
2.5643,0,52.070373,4.4165944,3
2.6136,0,52.070073,4.41712506,3
2.6629,0,52.069772,4.41765572,3
2.7122,0,52.069471,4.41818638,3
2.7616,0,52.069171,4.41871704,3
2.8109,0,52.06887,4.41924771,3
2.8602,0,52.068569,4.41977837,3
2.9096,0,52.068268,4.42030903,3
2.9589,0,52.067968,4.42083969,3
3.0083,0,52.067667,4.42137035,3
3.0576,0,52.067366,4.42190101,3
3.1069,0,52.067065,4.42243168,3
3.1563,0,52.066765,4.42296234,3
3.2056,0,52.066464,4.423493,3
3.2549,0,52.066163,4.42402366,3
3.3043,0,52.065862,4.42455432,3
3.3536,0,52.065562,4.42508498,3
3.403,0,52.065261,4.42561564,3
3.4523,0,52.06496,4.42614631,3
3.5016,0,52.064659,4.42667697,3
3.551,0,52.064358,4.42720763,3
3.6003,0,52.064058,4.42773829,3
3.6497,0,52.063757,4.42826895,3
3.699,0,52.063456,4.42879961,3
3.7484,0,52.063155,4.42933028,3
3.7977,0,52.062854,4.42986094,3
3.8471,0,52.062553,4.4303916,3
3.8964,0,52.062253,4.43092226,3
3.9458,0,52.061952,4.43145292,3
3.9951,0,52.061651,4.43198358,3
4.0445,0,52.06135,4.43251424,3
4.0938,0,52.061049,4.43304491,3
4.1432,0,52.060748,4.43357557,3
4.1925,0,52.060447,4.43410623,3
4.2419,0,52.060146,4.43463689,3
4.2912,0,52.059846,4.43516755,3
4.3406,0,52.059545,4.43569821,3
4.3899,0,52.059244,4.43622887,3
4.4393,0,52.058943,4.43675954,3
4.4886,0,52.058642,4.4372902,3
4.538,0,52.058341,4.43782086,3
4.5873,0,52.05804,4.43835152,3
4.6367,0,52.057739,4.43888218,3
4.6861,0,52.057438,4.43941284,3
4.7354,0,52.057137,4.43994351,3
4.7848,0,52.056836,4.44047417,3
4.8341,0,52.056535,4.44100483,3
4.8835,0,52.056234,4.44153549,3
4.9329,0,52.055933,4.44206615,3
4.9822,0,52.055632,4.44259681,3
5.0316,0,52.055331,4.44312747,3
5.0809,0,52.05503,4.44365814,3
5.1303,0,52.054729,4.4441888,3
5.1797,0,52.054428,4.44471946,3
5.229,0,52.054127,4.44525012,3
5.2784,0,52.053826,4.44578078,3
5.3278,0.13202,52.053525,4.44631144,3
5.3771,0,52.053224,4.44684211,3
5.4265,0,52.052923,4.44737277,3
5.4759,0,52.052622,4.44790343,3
5.5252,0,52.052321,4.44843409,3
5.5746,0,52.05202,4.44896475,3
5.624,0,52.051719,4.44949541,3
5.6734,1.5819,52.051418,4.45002607,3
5.7227,4.2089,52.051117,4.45055674,3
5.7721,4.5944,52.050815,4.4510874,3
5.8215,2.5049,52.050514,4.45161806,3
5.8709,1.0236,52.050213,4.45214872,3
5.9202,0,52.049912,4.45267938,3
5.9696,0,52.049611,4.45321004,3
6.019,0,52.04931,4.4537407,3
6.0684,0,52.049009,4.45427137,3
6.1177,0,52.048708,4.45480203,3
6.1671,0,52.048406,4.45533269,3
6.2165,0,52.048105,4.45586335,3
6.2659,0,52.047804,4.45639401,3
6.3152,0,52.047503,4.45692467,3
6.3646,0,52.047202,4.45745534,3
6.414,0,52.046901,4.457986,3
6.4634,0,52.046599,4.45851666,3
6.5128,0,52.046298,4.45904732,3
6.5622,0,52.045997,4.45957798,3
6.6115,0,52.045696,4.46010864,3
6.6609,0,52.045395,4.4606393,3
